earliest_filing_year,ctry_code,ipc_green,count
1975,GB,Transportation,8.31706349206349206350
1976,GB,Transportation,7.90833333333333333333
1977,GB,Transportation,4.83333333333333333333
1978,GB,Transportation,7.70555555555555555555
1979,GB,Transportation,6.20000000000000000000
1980,GB,Transportation,7.38511904761904761905
1981,GB,Transportation,20.10615079365079365078
1982,GB,Transportation,14.83333333333333333332
1983,GB,Transportation,4.61904761904761904761
1984,GB,Transportation,6.43809523809523809524
1985,GB,Transportation,6.36111111111111111112
1986,GB,Transportation,7.55416666666666666667
1987,GB,Transportation,9.16666666666666666667
1988,GB,Transportation,7.93151709401709401708
1989,GB,Transportation,9.96694139194139194140
1990,GB,Transportation,14.95416666666666666665
1991,GB,Transportation,13.36631562881562881563
1992,GB,Transportation,16.67186852100645204092
1993,GB,Transportation,14.26011904761904761905
1994,GB,Transportation,15.84523809523809523808
1995,GB,Transportation,16.27896825396825396821
1996,GB,Transportation,14.03146714396714396713
1997,GB,Transportation,19.35380591630591630590
1998,GB,Transportation,20.47261904761904761905
1999,GB,Transportation,16.28657176157176157175
2000,GB,Transportation,13.55882352941176470590
2001,GB,Transportation,16.91666666666666666666
2002,GB,Transportation,19.05625497055703005355
2003,GB,Transportation,20.66796513522319973930
2004,GB,Transportation,14.92661923220746750158
2005,GB,Transportation,11.86289868496765048490
2006,GB,Transportation,24.43731957117804378848
2007,GB,Transportation,17.04229333045122518807
2008,GB,Transportation,19.96283828257512468040
2009,GB,Transportation,25.14222233288949930629
2010,GB,Transportation,21.85916648777423305017
2011,GB,Transportation,39.56363380408365462277
2012,GB,Transportation,37.45357592059791269786
2013,GB,Transportation,44.46334412486295704161
2014,GB,Transportation,57.08101579407477613818
2015,GB,Transportation,65.93776068409935686815
2016,GB,Transportation,61.50723407730255376820
2017,GB,Transportation,76.11128783867914302698
2018,GB,Transportation,44.10452003878474466718
2019,GB,Transportation,6.73472222222222222223
9999,GB,Transportation,6.00000000000000000000
1977,GE,Transportation,0.50000000000000000000
1979,GE,Transportation,0.50000000000000000000
1983,GE,Transportation,0.50000000000000000000
1984,GE,Transportation,0.50000000000000000000
1994,GE,Transportation,1.00000000000000000000
1998,GE,Transportation,2.50000000000000000000
1999,GE,Transportation,5.25000000000000000000
2000,GE,Transportation,1.00000000000000000000
2001,GE,Transportation,1.00000000000000000000
2002,GE,Transportation,1.00000000000000000000
2003,GE,Transportation,2.00000000000000000000
2004,GE,Transportation,4.50000000000000000000
2005,GE,Transportation,1.00000000000000000000
2008,GE,Transportation,2.00000000000000000000
2013,GE,Transportation,1.00000000000000000000
2014,GE,Transportation,1.00000000000000000000
2015,GE,Transportation,1.49999999999999999999
2017,GE,Transportation,0.10000000000000000000
1925,GR,Transportation,0.50000000000000000000
1926,GR,Transportation,0.50000000000000000000
1985,GR,Transportation,0.50000000000000000000
1988,GR,Transportation,2.00000000000000000000
1989,GR,Transportation,2.00000000000000000000
1990,GR,Transportation,0.10000000000000000000
1991,GR,Transportation,0.50000000000000000000
1992,GR,Transportation,1.00000000000000000000
1993,GR,Transportation,1.25000000000000000000
1994,GR,Transportation,1.00000000000000000000
1995,GR,Transportation,1.33333333333333333333
1998,GR,Transportation,0.83333333333333333333
1999,GR,Transportation,0.25000000000000000000
2005,GR,Transportation,0.16666666666666666667
2011,GR,Transportation,0.20000000000000000000
2012,GR,Transportation,0.50000000000000000000
2013,GR,Transportation,0.50000000000000000000
2014,GR,Transportation,1.20238095238095238095
2015,GR,Transportation,0.50000000000000000000
2016,GR,Transportation,1.33333333333333333333
1938,HK,Transportation,0.50000000000000000000
1986,HK,Transportation,0.08333333333333333333
1987,HK,Transportation,2.33333333333333333333
1988,HK,Transportation,0.16666666666666666667
1989,HK,Transportation,0.16666666666666666667
1990,HK,Transportation,0.50000000000000000000
1992,HK,Transportation,0.12500000000000000000
1993,HK,Transportation,1.10000000000000000000
1994,HK,Transportation,0.11111111111111111111
1995,HK,Transportation,0.50000000000000000000
1996,HK,Transportation,0.20000000000000000000
1998,HK,Transportation,0.66666666666666666667
2000,HK,Transportation,1.64166666666666666667
2001,HK,Transportation,2.48333333333333333334
2002,HK,Transportation,3.02241179872758820126
2003,HK,Transportation,2.47222222222222222223
2004,HK,Transportation,2.76111111111111111111
2005,HK,Transportation,2.50000000000000000000
2006,HK,Transportation,0.29166666666666666667
2007,HK,Transportation,3.83333333333333333334
2008,HK,Transportation,1.08333333333333333333
2009,HK,Transportation,1.84444444444444444444
2010,HK,Transportation,2.27500000000000000000
2011,HK,Transportation,1.00000000000000000000
2012,HK,Transportation,2.55833333333333333332
2013,HK,Transportation,2.10049019607843137254
2014,HK,Transportation,3.45358044733044733043
2015,HK,Transportation,6.20721454668263178901
2016,HK,Transportation,2.24688326660943293805
2017,HK,Transportation,0.60000000000000000001
2018,HK,Transportation,2.08333333333333333333
2019,HK,Transportation,0.33333333333333333334
1984,HR,Transportation,0.50000000000000000000
1993,HR,Transportation,0.50000000000000000000
2003,HR,Transportation,0.33333333333333333333
2008,HR,Transportation,0.33333333333333333333
2011,HR,Transportation,0.16666666666666666667
2014,HR,Transportation,1.04000000000000000000
2018,HR,Transportation,1.08333333333333333333
1908,HU,Transportation,1.00000000000000000000
1910,HU,Transportation,1.00000000000000000000
1913,HU,Transportation,4.00000000000000000000
1934,HU,Transportation,1.00000000000000000000
1937,HU,Transportation,1.50000000000000000000
1940,HU,Transportation,1.00000000000000000000
1941,HU,Transportation,0.50000000000000000000
1963,HU,Transportation,0.99999999999999999999
1970,HU,Transportation,0.50000000000000000000
1974,HU,Transportation,0.33333333333333333333
1975,HU,Transportation,0.25000000000000000000
1977,HU,Transportation,0.16666666666666666666
1978,HU,Transportation,0.16666666666666666666
1980,HU,Transportation,0.73333333333333333333
1981,HU,Transportation,0.50000000000000000000
1982,HU,Transportation,4.50000000000000000000
1983,HU,Transportation,0.45000000000000000000
1984,HU,Transportation,3.58333333333333333333
1985,HU,Transportation,0.16666666666666666667
1986,HU,Transportation,0.62500000000000000000
1987,HU,Transportation,0.08333333333333333333
1989,HU,Transportation,0.62500000000000000000
1992,HU,Transportation,2.00000000000000000000
1993,HU,Transportation,0.58333333333333333333
1994,HU,Transportation,0.06250000000000000000
1996,HU,Transportation,1.33333333333333333333
1997,HU,Transportation,1.83333333333333333333
1999,HU,Transportation,1.33333333333333333333
2000,HU,Transportation,4.00000000000000000000
2001,HU,Transportation,2.25000000000000000000
2002,HU,Transportation,3.35714285714285714285
2003,HU,Transportation,3.66666666666666666666
2004,HU,Transportation,1.95833333333333333334
2005,HU,Transportation,1.16666666666666666666
2006,HU,Transportation,2.89090909090909090908
2007,HU,Transportation,1.32692307692307692308
2008,HU,Transportation,0.96590909090909090909
2009,HU,Transportation,1.84478021978021978022
2010,HU,Transportation,1.46666666666666666667
2011,HU,Transportation,2.83333333333333333333
2012,HU,Transportation,1.90000000000000000000
2013,HU,Transportation,0.45476190476190476190
2014,HU,Transportation,1.83166666666666666666
2015,HU,Transportation,3.00555555555555555555
2016,HU,Transportation,0.45833333333333333333
2017,HU,Transportation,1.63809523809523809523
2018,HU,Transportation,1.50000000000000000000
1999,ID,Transportation,0.50000000000000000000
2007,ID,Transportation,0.66666666666666666666
2012,ID,Transportation,3.58333333333333333333
2015,ID,Transportation,0.10000000000000000000
2017,ID,Transportation,0.12500000000000000000
1911,IE,Transportation,1.00000000000000000000
1915,IE,Transportation,1.00000000000000000000
1967,IE,Transportation,0.66666666666666666666
1973,IE,Transportation,0.25000000000000000000
1975,IE,Transportation,1.00000000000000000000
1976,IE,Transportation,0.10000000000000000000
1977,IE,Transportation,0.50000000000000000000
1980,IE,Transportation,0.50000000000000000000
1984,IE,Transportation,0.12500000000000000000
1985,IE,Transportation,1.00000000000000000000
1987,IE,Transportation,0.33333333333333333334
1990,IE,Transportation,0.80000000000000000000
1995,IE,Transportation,1.30128205128205128206
1996,IE,Transportation,0.14254385964912280702
1997,IE,Transportation,0.50000000000000000000
1999,IE,Transportation,0.18376068376068376071
2000,IE,Transportation,1.33333333333333333333
2001,IE,Transportation,0.66666666666666666667
2002,IE,Transportation,0.62500000000000000000
2003,IE,Transportation,0.94545454545454545455
2004,IE,Transportation,2.38012820512820512821
2005,IE,Transportation,0.11724137931034482759
2006,IE,Transportation,1.00000000000000000000
2007,IE,Transportation,0.41666666666666666667
2008,IE,Transportation,0.35374149659863945578
2009,IE,Transportation,2.84903381642512077295
2010,IE,Transportation,0.11250000000000000000
2011,IE,Transportation,0.11111111111111111111
2012,IE,Transportation,2.56973886328725038404
2013,IE,Transportation,1.00579322638146167558
2014,IE,Transportation,2.82297169283586940631
2015,IE,Transportation,2.16341269841269841270
2016,IE,Transportation,2.64928160919540229887
2017,IE,Transportation,0.87770396270396270397
2018,IE,Transportation,1.08333333333333333334
1950,IL,Transportation,1.00000000000000000000
1952,IL,Transportation,0.33333333333333333333
1973,IL,Transportation,0.25000000000000000000
1975,IL,Transportation,2.00000000000000000000
1977,IL,Transportation,1.16666666666666666667
1979,IL,Transportation,1.00000000000000000000
1982,IL,Transportation,0.12500000000000000000
1983,IL,Transportation,0.16666666666666666667
1986,IL,Transportation,0.28571428571428571428
1989,IL,Transportation,0.37500000000000000000
1991,IL,Transportation,0.25000000000000000000
1992,IL,Transportation,0.32407407407407407408
1994,IL,Transportation,1.99999999999999999999
1995,IL,Transportation,0.11111111111111111111
1996,IL,Transportation,1.50000000000000000001
1997,IL,Transportation,0.74285714285714285714
1998,IL,Transportation,0.41025641025641025641
1999,IL,Transportation,0.16666666666666666667
2000,IL,Transportation,0.66666666666666666667
2001,IL,Transportation,1.09523809523809523809
2002,IL,Transportation,5.22549019607843137254
2003,IL,Transportation,0.85049019607843137255
2004,IL,Transportation,2.32500000000000000000
2005,IL,Transportation,2.36666666666666666668
2006,IL,Transportation,7.61388888888888888889
2007,IL,Transportation,5.46635813017391964759
2008,IL,Transportation,1.77884615384615384615
2009,IL,Transportation,4.85948275862068965518
2010,IL,Transportation,2.43181818181818181817
2011,IL,Transportation,3.00414673046251993619
2012,IL,Transportation,10.88255904913799650639
2013,IL,Transportation,7.19614950267124180165
2014,IL,Transportation,15.03074624670842690863
2015,IL,Transportation,6.09263689526847421584
2016,IL,Transportation,7.78820068820068820067
2017,IL,Transportation,5.95094338844338844338
2018,IL,Transportation,3.52142857142857142857
2019,IL,Transportation,0.66666666666666666666
1908,IN,Transportation,1.00000000000000000000
1968,IN,Transportation,0.50000000000000000000
1980,IN,Transportation,0.50000000000000000000
1982,IN,Transportation,1.00000000000000000000
1983,IN,Transportation,1.00000000000000000000
1991,IN,Transportation,2.33333333333333333334
1994,IN,Transportation,0.14285714285714285714
1996,IN,Transportation,0.16666666666666666667
1997,IN,Transportation,0.58573232323232323233
1998,IN,Transportation,0.12500000000000000000
2000,IN,Transportation,0.33333333333333333333
2001,IN,Transportation,2.75000000000000000000
2002,IN,Transportation,1.45833333333333333333
2003,IN,Transportation,1.58333333333333333334
2004,IN,Transportation,1.71783216783216783217
2005,IN,Transportation,1.98376623376623376623
2006,IN,Transportation,1.76666666666666666667
2007,IN,Transportation,2.32291666666666666668
2008,IN,Transportation,2.31263736263736263736
2009,IN,Transportation,3.09983390792214321626
2010,IN,Transportation,2.20833333333333333333
2011,IN,Transportation,4.63412200825993929441
2012,IN,Transportation,8.30734126984126984126
2013,IN,Transportation,22.01733475851122909945
2014,IN,Transportation,19.82939650928781363565
2015,IN,Transportation,8.54193622991576955773
2016,IN,Transportation,17.59909622541201488569
2017,IN,Transportation,23.49390142021720969085
2018,IN,Transportation,11.37160173160173160172
2019,IN,Transportation,0.33333333333333333333
2006,IR,Transportation,0.25000000000000000000
2017,IR,Transportation,0.12500000000000000000
2010,IS,Transportation,0.12500000000000000000
2011,IS,Transportation,0.66666666666666666666
2013,IS,Transportation,0.50000000000000000000
2015,IS,Transportation,0.50000000000000000000
2017,IS,Transportation,0.12500000000000000000
1904,IT,Transportation,2.00000000000000000000
1905,IT,Transportation,1.00000000000000000000
1908,IT,Transportation,1.00000000000000000000
1909,IT,Transportation,1.00000000000000000000
1910,IT,Transportation,2.00000000000000000000
1911,IT,Transportation,2.00000000000000000000
1912,IT,Transportation,3.00000000000000000000
1913,IT,Transportation,1.00000000000000000000
1914,IT,Transportation,2.50000000000000000000
1917,IT,Transportation,2.00000000000000000000
1918,IT,Transportation,1.00000000000000000000
1919,IT,Transportation,2.00000000000000000000
1921,IT,Transportation,2.00000000000000000000
1924,IT,Transportation,1.00000000000000000000
1925,IT,Transportation,2.00000000000000000000
1926,IT,Transportation,2.00000000000000000000
1927,IT,Transportation,1.00000000000000000000
1929,IT,Transportation,1.00000000000000000000
1930,IT,Transportation,1.00000000000000000000
1931,IT,Transportation,1.00000000000000000000
1933,IT,Transportation,1.00000000000000000000
1934,IT,Transportation,2.00000000000000000000
1935,IT,Transportation,1.00000000000000000000
1936,IT,Transportation,3.00000000000000000000
1937,IT,Transportation,1.50000000000000000000
1938,IT,Transportation,2.00000000000000000000
1939,IT,Transportation,3.00000000000000000000
1940,IT,Transportation,0.33333333333333333333
1942,IT,Transportation,0.83333333333333333333
1943,IT,Transportation,1.00000000000000000000
1945,IT,Transportation,1.00000000000000000000
1946,IT,Transportation,3.25000000000000000000
1947,IT,Transportation,3.00000000000000000000
1948,IT,Transportation,9.50000000000000000000
1949,IT,Transportation,5.50000000000000000000
1950,IT,Transportation,8.00000000000000000000
1951,IT,Transportation,3.00000000000000000000
1952,IT,Transportation,3.00000000000000000000
1953,IT,Transportation,1.00000000000000000000
1954,IT,Transportation,3.99999999999999999999
1955,IT,Transportation,5.00000000000000000000
1956,IT,Transportation,1.00000000000000000000
1957,IT,Transportation,0.25000000000000000000
1958,IT,Transportation,4.33333333333333333333
1960,IT,Transportation,1.00000000000000000000
1961,IT,Transportation,1.00000000000000000000
1962,IT,Transportation,2.86666666666666666667
1964,IT,Transportation,5.00000000000000000000
1965,IT,Transportation,1.50000000000000000000
1966,IT,Transportation,3.49999999999999999998
1967,IT,Transportation,1.00000000000000000000
1968,IT,Transportation,0.35000000000000000000
1969,IT,Transportation,2.33333333333333333333
1970,IT,Transportation,2.50000000000000000000
1971,IT,Transportation,1.32500000000000000000
1972,IT,Transportation,2.90000000000000000001
1973,IT,Transportation,4.40000000000000000000
1974,IT,Transportation,3.33333333333333333333
1975,IT,Transportation,3.45000000000000000000
1976,IT,Transportation,5.50000000000000000000
1977,IT,Transportation,7.00000000000000000000
1978,IT,Transportation,8.99999999999999999999
1979,IT,Transportation,18.08333333333333333334
1980,IT,Transportation,9.50000000000000000000
1981,IT,Transportation,16.85476190476190476188
1982,IT,Transportation,21.66666666666666666665
1983,IT,Transportation,26.99166666666666666665
1984,IT,Transportation,28.37222222222222222219
1985,IT,Transportation,27.84999999999999999996
1986,IT,Transportation,23.77499999999999999998
1987,IT,Transportation,22.88333333333333333332
1988,IT,Transportation,25.48333333333333333333
1989,IT,Transportation,38.83333333333333333332
1990,IT,Transportation,14.64166666666666666665
1991,IT,Transportation,28.12112511671335200744
1992,IT,Transportation,21.90000000000000000000
1993,IT,Transportation,20.54166666666666666667
1994,IT,Transportation,24.17063492063492063489
1995,IT,Transportation,26.86071428571428571425
1996,IT,Transportation,25.53333333333333333332
1997,IT,Transportation,19.71666666666666666666
1998,IT,Transportation,28.27500000000000000000
1999,IT,Transportation,44.11666666666666666662
2000,IT,Transportation,49.47460317460317460314
2001,IT,Transportation,22.78231792717086834729
2002,IT,Transportation,33.37243600478805426656
2003,IT,Transportation,28.84038600288600288599
2004,IT,Transportation,16.12827051110299192136
2005,IT,Transportation,19.71506132756132756131
2006,IT,Transportation,22.77098718275188863419
2007,IT,Transportation,31.10150127650127650123
2008,IT,Transportation,26.24172932330827067665
2009,IT,Transportation,19.35093253968253968249
2010,IT,Transportation,20.16195127971443760918
2011,IT,Transportation,16.72017139207541684318
2012,IT,Transportation,23.17490287490287490288
2013,IT,Transportation,20.22968139854937018624
2014,IT,Transportation,24.75180814329979670312
2015,IT,Transportation,49.05945939452131402595
2016,IT,Transportation,48.26246620189310995603
2017,IT,Transportation,43.27590885816692268296
2018,IT,Transportation,40.46552891552891552895
9999,IT,Transportation,0.50000000000000000000
1996,JO,Transportation,0.33333333333333333333
2012,JO,Transportation,0.16666666666666666667
1921,JP,Transportation,1.00000000000000000000
1926,JP,Transportation,2.00000000000000000000
1937,JP,Transportation,0.65000000000000000000
1957,JP,Transportation,0.50000000000000000000
1960,JP,Transportation,1.00000000000000000000
1962,JP,Transportation,0.66666666666666666666
1963,JP,Transportation,0.50000000000000000000
1964,JP,Transportation,1.58333333333333333334
1965,JP,Transportation,4.34285714285714285714
1966,JP,Transportation,5.90000000000000000000
1967,JP,Transportation,6.49999999999999999999
1968,JP,Transportation,3.31646825396825396824
1969,JP,Transportation,6.02467532467532467532
1970,JP,Transportation,2.83333333333333333333
1971,JP,Transportation,12.59296536796536796535
1972,JP,Transportation,8.32738095238095238093
1973,JP,Transportation,19.76785714285714285709
1974,JP,Transportation,118.07920274170274170249
1975,JP,Transportation,203.44945609945609945572
1976,JP,Transportation,167.14130591630591630556
1977,JP,Transportation,132.14880952380952380930
1978,JP,Transportation,184.96031746031746031709
1979,JP,Transportation,203.89621212121212121177
1980,JP,Transportation,259.32252192252192252187
1981,JP,Transportation,302.42974802974802974783
1982,JP,Transportation,435.99276695526695526645
1983,JP,Transportation,466.11758519258519258477
1984,JP,Transportation,485.90944839474251238926
1985,JP,Transportation,594.00161608794434371894
1986,JP,Transportation,538.30329809079809079792
1987,JP,Transportation,487.47124819624819624799
1988,JP,Transportation,469.83183432065011012339
1989,JP,Transportation,435.77373570873570873539
1990,JP,Transportation,490.02664598473422002785
1991,JP,Transportation,536.41951442949894962220
1992,JP,Transportation,480.11267866120807297258
1993,JP,Transportation,479.45105629664453193824
1994,JP,Transportation,515.63909011739894092774
1995,JP,Transportation,556.66364958318703775670
1996,JP,Transportation,618.23615124359420361544
1997,JP,Transportation,576.02980884638611115924
1998,JP,Transportation,627.76140943656651553452
1999,JP,Transportation,614.88077028735398192417
2000,JP,Transportation,637.26080307028326210051
2001,JP,Transportation,627.93974236054020699056
2002,JP,Transportation,511.47470975422004200846
2003,JP,Transportation,616.26743381524036840224
2004,JP,Transportation,636.51366460092536058470
2005,JP,Transportation,630.78426424623634240728
2006,JP,Transportation,619.95595333913639326272
2007,JP,Transportation,679.29931437608803884117
2008,JP,Transportation,720.88128942589783227024
2009,JP,Transportation,759.14649911479692722127
2010,JP,Transportation,832.89975443479283277561
2011,JP,Transportation,953.59278489211770511228
2012,JP,Transportation,1032.26849772807495552645
2013,JP,Transportation,1041.20533344819960071045
2014,JP,Transportation,861.51751895014098452342
2015,JP,Transportation,866.18170286720090079049
2016,JP,Transportation,822.69694961687555425343
2017,JP,Transportation,958.97004996970455030741
2018,JP,Transportation,582.76093899061612772861
2019,JP,Transportation,24.02757936507936507932
9999,JP,Transportation,2.16666666666666666666
2014,KE,Transportation,0.25000000000000000000
2008,KG,Transportation,0.66666666666666666666
1991,KP,Transportation,0.33333333333333333333
2019,KP,Transportation,0.20000000000000000000
1956,KR,Transportation,0.50000000000000000000
1978,KR,Transportation,1.00000000000000000000
1979,KR,Transportation,0.16666666666666666667
1982,KR,Transportation,3.86666666666666666666
1983,KR,Transportation,4.40000000000000000000
1984,KR,Transportation,5.75000000000000000000
1985,KR,Transportation,11.41666666666666666666
1986,KR,Transportation,22.00000000000000000000
1987,KR,Transportation,21.83333333333333333333
1988,KR,Transportation,21.03333333333333333333
1989,KR,Transportation,22.00000000000000000000
1990,KR,Transportation,21.43333333333333333333
1991,KR,Transportation,32.62500000000000000000
1992,KR,Transportation,48.45833333333333333333
1993,KR,Transportation,42.20833333333333333333
1994,KR,Transportation,43.39841269841269841270
1995,KR,Transportation,44.15952380952380952379
1996,KR,Transportation,100.64292929292929292930
1997,KR,Transportation,66.40238095238095238094
1998,KR,Transportation,78.54166666666666666667
1999,KR,Transportation,96.39801587301587301590
2000,KR,Transportation,121.97619047619047619046
2001,KR,Transportation,108.73592796092796092795
2002,KR,Transportation,134.39748445998445998442
2003,KR,Transportation,98.46829420579420579419
2004,KR,Transportation,123.29810606060606060603
2005,KR,Transportation,158.39001650396387238479
2006,KR,Transportation,172.35451468821034038398
2007,KR,Transportation,106.94137728213815170312
2008,KR,Transportation,140.43113691863691863667
2009,KR,Transportation,216.92025047965450442174
2010,KR,Transportation,290.36511025524183418820
2011,KR,Transportation,283.40541736021191533293
2012,KR,Transportation,356.26667428245988617416
2013,KR,Transportation,382.13166319255294891220
2014,KR,Transportation,524.00520884697448698634
2015,KR,Transportation,385.15539817131114748500
2016,KR,Transportation,378.62151734431146195790
2017,KR,Transportation,447.60537926126161420204
2018,KR,Transportation,276.96715922965922965865
2019,KR,Transportation,41.20647195941313588361
2020,KR,Transportation,1.39285714285714285715
2013,KS,Transportation,0.12500000000000000000
2000,KY,Transportation,1.00000000000000000000
2001,KY,Transportation,0.02083333333333333333
2003,KY,Transportation,0.07692307692307692308
2004,KY,Transportation,0.50000000000000000000
1982,KZ,Transportation,1.00000000000000000000
1990,KZ,Transportation,1.00000000000000000000
2006,KZ,Transportation,0.16666666666666666667
2009,KZ,Transportation,0.16666666666666666667
2010,KZ,Transportation,0.41666666666666666667
1940,LI,Transportation,0.20000000000000000000
1941,LI,Transportation,0.45000000000000000000
1952,LI,Transportation,0.10000000000000000000
1962,LI,Transportation,0.50000000000000000000
1964,LI,Transportation,0.05000000000000000000
1971,LI,Transportation,0.50000000000000000000
1974,LI,Transportation,0.03333333333333333333
1975,LI,Transportation,0.50000000000000000000
1990,LI,Transportation,1.00000000000000000000
1992,LI,Transportation,0.12500000000000000000
2000,LI,Transportation,0.25000000000000000000
2001,LI,Transportation,0.04545454545454545455
2003,LI,Transportation,0.10000000000000000000
2013,LI,Transportation,0.10000000000000000000
2007,LK,Transportation,1.00000000000000000000
2014,LK,Transportation,0.33333333333333333333
2017,LK,Transportation,0.16666666666666666667
1995,LT,Transportation,0.50000000000000000000
2009,LT,Transportation,0.50000000000000000000
2012,LT,Transportation,0.41666666666666666667
2015,LT,Transportation,0.20000000000000000000
2017,LT,Transportation,1.99999999999999999999
2018,LT,Transportation,1.00000000000000000000
1981,LU,Transportation,0.50000000000000000000
1999,LU,Transportation,0.27777777777777777778
2001,LU,Transportation,0.25000000000000000000
2003,LU,Transportation,0.33333333333333333333
2004,LU,Transportation,0.12500000000000000000
2005,LU,Transportation,0.58333333333333333333
2006,LU,Transportation,1.00000000000000000001
2008,LU,Transportation,1.00000000000000000000
2010,LU,Transportation,0.11111111111111111112
2013,LU,Transportation,0.33333333333333333333
2014,LU,Transportation,0.24358974358974358975
2015,LU,Transportation,0.16666666666666666667
2016,LU,Transportation,1.39015151515151515149
2017,LU,Transportation,0.33333333333333333334
1978,LV,Transportation,0.50000000000000000000
1987,LV,Transportation,0.50000000000000000000
1991,LV,Transportation,0.83333333333333333333
1999,LV,Transportation,0.50000000000000000000
2000,LV,Transportation,0.50000000000000000000
2003,LV,Transportation,0.50000000000000000000
2008,LV,Transportation,0.33333333333333333333
2010,LV,Transportation,1.75000000000000000000
2012,LV,Transportation,0.70000000000000000000
2015,LV,Transportation,1.33333333333333333333
2016,LV,Transportation,0.33333333333333333333
2017,LV,Transportation,2.33333333333333333333
1946,MA,Transportation,1.00000000000000000000
2002,MA,Transportation,1.00000000000000000000
2009,MA,Transportation,0.50000000000000000000
2011,MA,Transportation,2.00000000000000000000
2013,MA,Transportation,1.58333333333333333333
2014,MA,Transportation,1.00000000000000000000
2015,MA,Transportation,0.50000000000000000000
2017,MA,Transportation,1.41666666666666666666
1979,MC,Transportation,0.33333333333333333333
1980,MC,Transportation,0.06250000000000000000
1984,MC,Transportation,0.05000000000000000000
1985,MC,Transportation,0.12500000000000000000
1993,MC,Transportation,0.33333333333333333333
2008,MC,Transportation,0.33333333333333333333
2015,MC,Transportation,0.24999999999999999999
1977,MD,Transportation,0.50000000000000000000
1980,MD,Transportation,1.00000000000000000000
2003,MD,Transportation,1.50000000000000000000
2005,MD,Transportation,0.33333333333333333334
2006,MD,Transportation,1.25000000000000000000
2007,MD,Transportation,0.33333333333333333333
2011,MD,Transportation,0.14285714285714285714
2015,MK,Transportation,0.07142857142857142857
1991,MM,Transportation,0.50000000000000000000
2016,MO,Transportation,0.16666666666666666667
2013,MT,Transportation,0.20000000000000000000
2017,MT,Transportation,0.50000000000000000000
1980,MX,Transportation,1.00000000000000000000
1981,MX,Transportation,1.00000000000000000000
1982,MX,Transportation,1.00000000000000000000
1990,MX,Transportation,0.50000000000000000000
1994,MX,Transportation,0.50000000000000000000
1995,MX,Transportation,0.99999999999999999999
1998,MX,Transportation,0.50000000000000000000
2005,MX,Transportation,0.50000000000000000000
2007,MX,Transportation,1.16666666666666666666
2009,MX,Transportation,0.25000000000000000000
2010,MX,Transportation,0.43125000000000000000
2011,MX,Transportation,1.00000000000000000000
2012,MX,Transportation,2.61111111111111111110
2013,MX,Transportation,1.96190476190476190475
2014,MX,Transportation,1.64285714285714285714
2015,MX,Transportation,5.72824675324675324669
2016,MX,Transportation,6.14350649350649350646
2017,MX,Transportation,5.66839826839826839826
2018,MX,Transportation,4.59283216783216783216
1982,MY,Transportation,1.00000000000000000000
1999,MY,Transportation,0.25000000000000000000
2000,MY,Transportation,0.33333333333333333333
2001,MY,Transportation,0.11111111111111111111
2002,MY,Transportation,0.79166666666666666667
2003,MY,Transportation,0.25000000000000000000
2005,MY,Transportation,2.33333333333333333333
2006,MY,Transportation,0.22549019607843137255
2007,MY,Transportation,1.35000000000000000000
2009,MY,Transportation,2.44444444444444444444
2010,MY,Transportation,1.00000000000000000000
2011,MY,Transportation,0.53333333333333333333
2012,MY,Transportation,1.58333333333333333333
2013,MY,Transportation,0.12500000000000000000
2014,MY,Transportation,1.15340909090909090909
2015,MY,Transportation,2.47916666666666666667
2016,MY,Transportation,1.02083333333333333334
2017,MY,Transportation,1.27777777777777777778
2018,MY,Transportation,0.50000000000000000000
2012,NA,Transportation,0.10000000000000000000
2015,NC,Transportation,0.25000000000000000000
1904,NL,Transportation,1.00000000000000000000
1911,NL,Transportation,1.00000000000000000000
1915,NL,Transportation,1.00000000000000000000
1922,NL,Transportation,1.00000000000000000000
1923,NL,Transportation,1.00000000000000000000
1931,NL,Transportation,0.50000000000000000000
1935,NL,Transportation,1.50000000000000000000
1936,NL,Transportation,0.50000000000000000000
1937,NL,Transportation,0.50000000000000000000
1940,NL,Transportation,0.50000000000000000000
1942,NL,Transportation,0.50000000000000000000
1943,NL,Transportation,1.00000000000000000000
1947,NL,Transportation,1.00000000000000000000
1948,NL,Transportation,2.00000000000000000000
1949,NL,Transportation,2.00000000000000000000
1950,NL,Transportation,1.00000000000000000000
1951,NL,Transportation,0.41666666666666666667
1952,NL,Transportation,1.91666666666666666667
1953,NL,Transportation,6.00000000000000000000
1954,NL,Transportation,1.00000000000000000000
1955,NL,Transportation,1.00000000000000000000
1958,NL,Transportation,1.00000000000000000000
1962,NL,Transportation,0.33333333333333333333
1963,NL,Transportation,1.66666666666666666666
1964,NL,Transportation,0.62500000000000000000
1966,NL,Transportation,1.24999999999999999999
1967,NL,Transportation,1.00000000000000000000
1968,NL,Transportation,0.16666666666666666667
1969,NL,Transportation,1.08333333333333333333
1970,NL,Transportation,1.66666666666666666666
1971,NL,Transportation,0.15000000000000000000
1972,NL,Transportation,1.95833333333333333334
1973,NL,Transportation,1.20000000000000000000
1975,NL,Transportation,1.25000000000000000000
1976,NL,Transportation,0.66666666666666666667
1977,NL,Transportation,1.05555555555555555556
1978,NL,Transportation,0.50000000000000000000
1979,NL,Transportation,1.63333333333333333334
1980,NL,Transportation,3.43095238095238095238
