earliest_filing_year,ctry_code,cpc_green,count
1959,AT,Adaptation to CC,0.19642857142857142857
1960,AT,Adaptation to CC,0.10000000000000000000
1962,AT,Adaptation to CC,0.66666666666666666667
1963,AT,Adaptation to CC,1.00396825396825396825
1964,AT,Adaptation to CC,0.75000000000000000000
1966,AT,Adaptation to CC,0.22500000000000000000
1967,AT,Adaptation to CC,1.00000000000000000000
1969,AT,Adaptation to CC,1.25000000000000000000
1970,AT,Adaptation to CC,0.75000000000000000000
1971,AT,Adaptation to CC,1.29166666666666666667
1972,AT,Adaptation to CC,1.43809523809523809524
1973,AT,Adaptation to CC,1.16666666666666666666
1974,AT,Adaptation to CC,0.37500000000000000000
1975,AT,Adaptation to CC,0.87500000000000000000
1976,AT,Adaptation to CC,1.58181818181818181817
1977,AT,Adaptation to CC,0.82581168831168831169
1978,AT,Adaptation to CC,2.47202380952380952381
1979,AT,Adaptation to CC,3.13571428571428571427
1980,AT,Adaptation to CC,2.30555555555555555555
1981,AT,Adaptation to CC,3.10277777777777777777
1982,AT,Adaptation to CC,1.64285714285714285714
1983,AT,Adaptation to CC,1.96481481481481481481
1984,AT,Adaptation to CC,1.46363636363636363636
1985,AT,Adaptation to CC,4.47222222222222222221
1986,AT,Adaptation to CC,3.29166666666666666666
1987,AT,Adaptation to CC,3.26111111111111111111
1988,AT,Adaptation to CC,3.94047619047619047619
1989,AT,Adaptation to CC,3.35531746031746031747
1990,AT,Adaptation to CC,1.87857142857142857143
1991,AT,Adaptation to CC,3.97840909090909090908
1992,AT,Adaptation to CC,3.47619047619047619047
1993,AT,Adaptation to CC,6.05892163392163392164
1994,AT,Adaptation to CC,2.67305194805194805196
1995,AT,Adaptation to CC,3.11479860718991153773
1996,AT,Adaptation to CC,2.00952380952380952382
1997,AT,Adaptation to CC,3.72045454545454545454
1998,AT,Adaptation to CC,5.90476190476190476191
1999,AT,Adaptation to CC,2.47655534037112984483
2000,AT,Adaptation to CC,2.25854978354978354979
2001,AT,Adaptation to CC,2.49080086580086580087
2002,AT,Adaptation to CC,2.57915095525389643039
2003,AT,Adaptation to CC,3.17657342657342657343
2004,AT,Adaptation to CC,4.04180402930402930406
2005,AT,Adaptation to CC,4.59380894870025304807
2006,AT,Adaptation to CC,5.29161659913948243469
2007,AT,Adaptation to CC,4.57035440405005622400
2008,AT,Adaptation to CC,3.92316367842683632153
2009,AT,Adaptation to CC,4.13634489149195031552
2010,AT,Adaptation to CC,2.63823745923490169013
2011,AT,Adaptation to CC,2.68015873015873015874
2012,AT,Adaptation to CC,3.84007728181641225120
2013,AT,Adaptation to CC,3.05965007215007215007
2014,AT,Adaptation to CC,3.53912574494471046194
2015,AT,Adaptation to CC,2.95085678210678210682
2016,AT,Adaptation to CC,2.88004604564706866498
2017,AT,Adaptation to CC,1.73149350649350649350
1906,AU,Adaptation to CC,0.66666666666666666666
1907,AU,Adaptation to CC,0.50000000000000000000
1912,AU,Adaptation to CC,0.50000000000000000000
1920,AU,Adaptation to CC,0.50000000000000000000
1929,AU,Adaptation to CC,0.50000000000000000000
1938,AU,Adaptation to CC,0.70000000000000000000
1951,AU,Adaptation to CC,0.50000000000000000000
1960,AU,Adaptation to CC,0.25000000000000000000
1961,AU,Adaptation to CC,0.50000000000000000000
1963,AU,Adaptation to CC,0.53333333333333333333
1965,AU,Adaptation to CC,0.47619047619047619047
1966,AU,Adaptation to CC,0.25000000000000000000
1967,AU,Adaptation to CC,0.18181818181818181818
1968,AU,Adaptation to CC,1.34285714285714285714
1969,AU,Adaptation to CC,0.32500000000000000000
1970,AU,Adaptation to CC,1.39285714285714285714
1971,AU,Adaptation to CC,0.86666666666666666666
1972,AU,Adaptation to CC,0.53333333333333333333
1973,AU,Adaptation to CC,0.69841269841269841270
1974,AU,Adaptation to CC,0.65694444444444444444
1975,AU,Adaptation to CC,3.66666666666666666668
1976,AU,Adaptation to CC,1.95000000000000000001
1977,AU,Adaptation to CC,1.67655677655677655677
1978,AU,Adaptation to CC,1.79583333333333333333
1979,AU,Adaptation to CC,0.20000000000000000000
1980,AU,Adaptation to CC,1.54166666666666666667
1981,AU,Adaptation to CC,2.89215686274509803921
1982,AU,Adaptation to CC,1.28511904761904761904
1983,AU,Adaptation to CC,4.76785714285714285715
1984,AU,Adaptation to CC,4.81142857142857142857
1985,AU,Adaptation to CC,12.05277777777777777776
1986,AU,Adaptation to CC,14.99748931623931623929
1987,AU,Adaptation to CC,2.09999999999999999999
1988,AU,Adaptation to CC,12.10753968253968253967
1989,AU,Adaptation to CC,3.60897435897435897436
1990,AU,Adaptation to CC,9.87916666666666666665
1991,AU,Adaptation to CC,10.01944444444444444443
1992,AU,Adaptation to CC,8.16139546727782021899
1993,AU,Adaptation to CC,10.17222222222222222220
1994,AU,Adaptation to CC,13.64914021164021164018
1995,AU,Adaptation to CC,22.33154761904761904757
1996,AU,Adaptation to CC,17.65574229691876750700
1997,AU,Adaptation to CC,16.05391414141414141414
1998,AU,Adaptation to CC,24.09170274170274170273
1999,AU,Adaptation to CC,22.19307381644842945155
2000,AU,Adaptation to CC,32.80538740012424222946
2001,AU,Adaptation to CC,24.60500402375402375401
2002,AU,Adaptation to CC,39.73857346688548734590
2003,AU,Adaptation to CC,40.92246038275450040153
2004,AU,Adaptation to CC,53.37045931086532109546
2005,AU,Adaptation to CC,51.40882139303191934765
2006,AU,Adaptation to CC,33.23519298327347862948
2007,AU,Adaptation to CC,31.92835992412605315830
2008,AU,Adaptation to CC,18.57517528767528767529
2009,AU,Adaptation to CC,16.05862791882106023460
2010,AU,Adaptation to CC,14.51560545935545935548
2011,AU,Adaptation to CC,12.73599891404138901009
2012,AU,Adaptation to CC,23.40208025255979220181
2013,AU,Adaptation to CC,20.51982595624910615426
2014,AU,Adaptation to CC,18.51882502217187815565
2015,AU,Adaptation to CC,21.11224556640363916996
2016,AU,Adaptation to CC,23.41764894904281093542
2017,AU,Adaptation to CC,16.30369181472122648592
2018,AU,Adaptation to CC,3.59126984126984126984
2004,AW,Adaptation to CC,0.25000000000000000000
2007,AW,Adaptation to CC,0.12500000000000000000
1976,AZ,Adaptation to CC,1.00000000000000000000
1981,AZ,Adaptation to CC,0.50000000000000000000
1988,AZ,Adaptation to CC,0.50000000000000000000
1989,AZ,Adaptation to CC,0.50000000000000000000
1990,AZ,Adaptation to CC,0.50000000000000000000
1991,AZ,Adaptation to CC,1.50000000000000000000
1992,AZ,Adaptation to CC,1.25000000000000000000
2005,AZ,Adaptation to CC,0.50000000000000000000
2016,AZ,Adaptation to CC,0.16666666666666666667
2017,AZ,Adaptation to CC,0.50000000000000000000
1996,BB,Adaptation to CC,0.03333333333333333333
2001,BB,Adaptation to CC,0.07142857142857142857
2005,BB,Adaptation to CC,0.02222222222222222222
2008,BB,Adaptation to CC,0.58333333333333333333
2009,BB,Adaptation to CC,0.66666666666666666668
2010,BB,Adaptation to CC,0.20000000000000000001
2002,BD,Adaptation to CC,0.08333333333333333333
2008,BD,Adaptation to CC,0.14285714285714285715
2011,BD,Adaptation to CC,0.15125313283208020048
2012,BD,Adaptation to CC,0.09126984126984126984
2013,BD,Adaptation to CC,0.16666666666666666667
2015,BD,Adaptation to CC,0.50000000000000000000
2016,BD,Adaptation to CC,0.06250000000000000000
1903,BE,Adaptation to CC,1.73333333333333333333
1904,BE,Adaptation to CC,1.00000000000000000000
1905,BE,Adaptation to CC,0.50000000000000000000
1906,BE,Adaptation to CC,0.33333333333333333333
1907,BE,Adaptation to CC,0.37500000000000000000
1908,BE,Adaptation to CC,0.50000000000000000000
1909,BE,Adaptation to CC,0.50000000000000000000
1912,BE,Adaptation to CC,0.50000000000000000000
1913,BE,Adaptation to CC,0.33333333333333333333
1917,BE,Adaptation to CC,0.33333333333333333333
1919,BE,Adaptation to CC,0.50000000000000000000
1920,BE,Adaptation to CC,0.83333333333333333333
1921,BE,Adaptation to CC,0.33333333333333333333
1924,BE,Adaptation to CC,0.50000000000000000000
1926,BE,Adaptation to CC,1.00000000000000000000
1928,BE,Adaptation to CC,0.50000000000000000000
1939,BE,Adaptation to CC,0.16666666666666666667
1951,BE,Adaptation to CC,0.50000000000000000000
1957,BE,Adaptation to CC,0.07142857142857142857
1959,BE,Adaptation to CC,0.14285714285714285714
1964,BE,Adaptation to CC,0.16666666666666666667
1966,BE,Adaptation to CC,0.19090909090909090909
1968,BE,Adaptation to CC,0.52500000000000000000
1969,BE,Adaptation to CC,0.12500000000000000000
1971,BE,Adaptation to CC,0.23030303030303030303
1972,BE,Adaptation to CC,0.16666666666666666667
1973,BE,Adaptation to CC,0.62500000000000000000
1974,BE,Adaptation to CC,0.27136752136752136753
1975,BE,Adaptation to CC,0.99642857142857142857
1976,BE,Adaptation to CC,1.00000000000000000000
1977,BE,Adaptation to CC,0.58333333333333333333
1978,BE,Adaptation to CC,0.22727272727272727273
1979,BE,Adaptation to CC,0.35000000000000000000
1980,BE,Adaptation to CC,0.66666666666666666667
1981,BE,Adaptation to CC,2.94880952380952380950
1982,BE,Adaptation to CC,1.29107142857142857144
1983,BE,Adaptation to CC,0.50000000000000000000
1984,BE,Adaptation to CC,0.60238095238095238096
1985,BE,Adaptation to CC,1.52777777777777777778
1986,BE,Adaptation to CC,1.22222222222222222223
1987,BE,Adaptation to CC,2.26346153846153846154
1988,BE,Adaptation to CC,2.28035714285714285714
1989,BE,Adaptation to CC,1.92222222222222222222
1990,BE,Adaptation to CC,1.05416666666666666668
1991,BE,Adaptation to CC,4.09174500175644340406
1992,BE,Adaptation to CC,2.59853479853479853481
1993,BE,Adaptation to CC,4.02440476190476190476
1994,BE,Adaptation to CC,2.39511738261738261741
1995,BE,Adaptation to CC,3.49527417027417027418
1996,BE,Adaptation to CC,3.18923160173160173161
1997,BE,Adaptation to CC,5.03666611166611166612
1998,BE,Adaptation to CC,10.32430710629240041004
1999,BE,Adaptation to CC,9.38855401844532279312
2000,BE,Adaptation to CC,8.44377932009510956878
2001,BE,Adaptation to CC,3.61354617604617604621
2002,BE,Adaptation to CC,14.95039650247450758962
2003,BE,Adaptation to CC,6.46747234247234247234
2004,BE,Adaptation to CC,11.09629292562729095238
2005,BE,Adaptation to CC,17.54821695067384722560
2006,BE,Adaptation to CC,12.96455116944247379029
2007,BE,Adaptation to CC,10.04972205792218579944
2008,BE,Adaptation to CC,9.30646038135830391406
2009,BE,Adaptation to CC,3.53573509823509823513
2010,BE,Adaptation to CC,13.53179160410739358110
2011,BE,Adaptation to CC,9.03632473191296720709
2012,BE,Adaptation to CC,8.04154637999009292232
2013,BE,Adaptation to CC,5.79184356892733177107
2014,BE,Adaptation to CC,4.68979104326243805792
2015,BE,Adaptation to CC,6.91402983483091842233
2016,BE,Adaptation to CC,12.18257833497771578271
2017,BE,Adaptation to CC,5.93994963369963369966
2018,BE,Adaptation to CC,0.32142857142857142856
1972,BG,Adaptation to CC,0.50000000000000000000
1978,BG,Adaptation to CC,1.25000000000000000000
1980,BG,Adaptation to CC,1.00000000000000000000
1981,BG,Adaptation to CC,0.50000000000000000000
1982,BG,Adaptation to CC,0.50000000000000000000
1983,BG,Adaptation to CC,1.33333333333333333334
1984,BG,Adaptation to CC,2.16666666666666666667
1985,BG,Adaptation to CC,2.75000000000000000000
1986,BG,Adaptation to CC,2.08333333333333333333
1987,BG,Adaptation to CC,2.00000000000000000000
1988,BG,Adaptation to CC,6.00000000000000000000
1989,BG,Adaptation to CC,4.75000000000000000000
1990,BG,Adaptation to CC,3.33333333333333333333
1991,BG,Adaptation to CC,2.00000000000000000000
1992,BG,Adaptation to CC,1.00000000000000000000
1993,BG,Adaptation to CC,2.04166666666666666667
1994,BG,Adaptation to CC,1.00000000000000000000
1995,BG,Adaptation to CC,0.25000000000000000000
1996,BG,Adaptation to CC,2.00000000000000000000
1997,BG,Adaptation to CC,3.33333333333333333333
1999,BG,Adaptation to CC,0.16666666666666666667
2000,BG,Adaptation to CC,4.33333333333333333333
2001,BG,Adaptation to CC,1.33333333333333333332
2002,BG,Adaptation to CC,1.32500000000000000000
2003,BG,Adaptation to CC,1.00000000000000000000
2004,BG,Adaptation to CC,1.00000000000000000000
2005,BG,Adaptation to CC,1.00000000000000000000
2006,BG,Adaptation to CC,2.34677419354838709678
2008,BG,Adaptation to CC,1.00000000000000000000
2009,BG,Adaptation to CC,0.50000000000000000000
2010,BG,Adaptation to CC,3.33333333333333333334
2011,BG,Adaptation to CC,1.50000000000000000000
2013,BG,Adaptation to CC,0.12662337662337662338
2014,BG,Adaptation to CC,0.04232804232804232804
2015,BG,Adaptation to CC,0.08333333333333333333
2017,BG,Adaptation to CC,1.00000000000000000000
1964,BH,Adaptation to CC,0.33333333333333333333
1991,BH,Adaptation to CC,0.83333333333333333333
1992,BH,Adaptation to CC,0.14285714285714285714
2006,BH,Adaptation to CC,0.05000000000000000000
2007,BJ,Adaptation to CC,0.16666666666666666667
1996,BM,Adaptation to CC,0.01515151515151515152
1997,BM,Adaptation to CC,0.16666666666666666665
1998,BM,Adaptation to CC,0.09090909090909090909
1999,BM,Adaptation to CC,0.01136363636363636364
2000,BM,Adaptation to CC,0.01666666666666666667
2001,BM,Adaptation to CC,0.01960784313725490196
2002,BM,Adaptation to CC,0.81504518872939925573
2003,BM,Adaptation to CC,0.03333333333333333333
2004,BM,Adaptation to CC,0.07142857142857142858
2005,BM,Adaptation to CC,0.01666666666666666667
2007,BM,Adaptation to CC,0.00800000000000000000
2009,BM,Adaptation to CC,0.05000000000000000001
2010,BM,Adaptation to CC,0.06280193236714975846
2011,BM,Adaptation to CC,0.08333333333333333334
2012,BM,Adaptation to CC,0.48928571428571428571
2013,BM,Adaptation to CC,0.29166666666666666668
2015,BM,Adaptation to CC,0.25000000000000000000
1967,BO,Adaptation to CC,0.20000000000000000000
1976,BO,Adaptation to CC,0.50000000000000000000
1977,BR,Adaptation to CC,0.33333333333333333333
1978,BR,Adaptation to CC,0.50000000000000000000
1980,BR,Adaptation to CC,0.22500000000000000000
1981,BR,Adaptation to CC,3.00000000000000000000
1982,BR,Adaptation to CC,6.00000000000000000000
1983,BR,Adaptation to CC,4.05000000000000000000
1984,BR,Adaptation to CC,4.60555555555555555556
1985,BR,Adaptation to CC,5.00000000000000000000
1986,BR,Adaptation to CC,5.00000000000000000000
1987,BR,Adaptation to CC,1.45000000000000000000
1988,BR,Adaptation to CC,1.26785714285714285714
1989,BR,Adaptation to CC,0.33333333333333333333
1990,BR,Adaptation to CC,3.38333333333333333334
1991,BR,Adaptation to CC,3.45000000000000000000
1992,BR,Adaptation to CC,5.67196969696969696970
1993,BR,Adaptation to CC,6.00000000000000000000
1994,BR,Adaptation to CC,8.50000000000000000000
1995,BR,Adaptation to CC,13.45833333333333333333
1996,BR,Adaptation to CC,7.99729344729344729345
1997,BR,Adaptation to CC,9.90476190476190476191
1998,BR,Adaptation to CC,4.62857142857142857142
1999,BR,Adaptation to CC,12.34285714285714285714
2000,BR,Adaptation to CC,16.66249999999999999999
2001,BR,Adaptation to CC,21.60176767676767676767
2002,BR,Adaptation to CC,23.45317460317460317459
2003,BR,Adaptation to CC,16.15013736263736263736
2004,BR,Adaptation to CC,32.79545454545454545453
2005,BR,Adaptation to CC,29.77420634920634920634
2006,BR,Adaptation to CC,19.17720057720057720058
2007,BR,Adaptation to CC,39.16322751322751322748
2008,BR,Adaptation to CC,38.69399525912683807422
2009,BR,Adaptation to CC,43.93226565101565101560
2010,BR,Adaptation to CC,41.04761904761904761903
2011,BR,Adaptation to CC,54.06388888888888888887
2012,BR,Adaptation to CC,30.36591078004121482388
2013,BR,Adaptation to CC,44.52759740259740259740
2014,BR,Adaptation to CC,49.77126623376623376622
2015,BR,Adaptation to CC,37.38331896861308626015
2016,BR,Adaptation to CC,42.42052781806618123750
2017,BR,Adaptation to CC,5.82272727272727272727
2018,BR,Adaptation to CC,0.47619047619047619048
1993,BS,Adaptation to CC,0.33333333333333333333
1998,BS,Adaptation to CC,0.16666666666666666666
2007,BS,Adaptation to CC,0.16666666666666666667
2008,BS,Adaptation to CC,0.07894736842105263156
2010,BS,Adaptation to CC,0.10000000000000000000
2012,BS,Adaptation to CC,0.01562500000000000000
2013,BS,Adaptation to CC,0.06666666666666666667
2011,BW,Adaptation to CC,0.16666666666666666667
2013,BW,Adaptation to CC,0.05555555555555555556
1976,BY,Adaptation to CC,0.50000000000000000000
1978,BY,Adaptation to CC,0.74999999999999999997
1979,BY,Adaptation to CC,1.00000000000000000000
1980,BY,Adaptation to CC,1.50000000000000000000
1981,BY,Adaptation to CC,2.00000000000000000000
1982,BY,Adaptation to CC,0.50000000000000000000
1983,BY,Adaptation to CC,1.00000000000000000000
1984,BY,Adaptation to CC,0.50000000000000000000
1985,BY,Adaptation to CC,0.75000000000000000000
1986,BY,Adaptation to CC,1.75000000000000000000
1987,BY,Adaptation to CC,2.00000000000000000000
1988,BY,Adaptation to CC,0.50000000000000000000
1990,BY,Adaptation to CC,1.41666666666666666665
1991,BY,Adaptation to CC,3.83333333333333333333
1992,BY,Adaptation to CC,1.00000000000000000000
1993,BY,Adaptation to CC,1.00000000000000000000
1998,BY,Adaptation to CC,0.33333333333333333333
2001,BY,Adaptation to CC,1.00000000000000000000
2002,BY,Adaptation to CC,0.20000000000000000001
2003,BY,Adaptation to CC,0.69047619047619047619
2004,BY,Adaptation to CC,2.00000000000000000000
2005,BY,Adaptation to CC,2.00000000000000000000
2006,BY,Adaptation to CC,0.06250000000000000000
2007,BY,Adaptation to CC,2.83333333333333333333
2008,BY,Adaptation to CC,1.50000000000000000000
2009,BY,Adaptation to CC,1.50000000000000000000
2011,BY,Adaptation to CC,1.00000000000000000000
2012,BY,Adaptation to CC,2.50000000000000000000
2013,BY,Adaptation to CC,1.00000000000000000000
2014,BY,Adaptation to CC,0.12500000000000000000
2016,BY,Adaptation to CC,0.12500000000000000000
1915,CA,Adaptation to CC,0.33333333333333333333
1930,CA,Adaptation to CC,1.15476190476190476190
1931,CA,Adaptation to CC,0.33333333333333333333
1932,CA,Adaptation to CC,0.50000000000000000000
1933,CA,Adaptation to CC,0.33333333333333333333
1935,CA,Adaptation to CC,0.58333333333333333333
1937,CA,Adaptation to CC,0.33333333333333333333
1939,CA,Adaptation to CC,0.91666666666666666666
1940,CA,Adaptation to CC,0.45833333333333333333
1946,CA,Adaptation to CC,0.53333333333333333333
1949,CA,Adaptation to CC,0.64444444444444444444
1956,CA,Adaptation to CC,1.25000000000000000000
1958,CA,Adaptation to CC,0.50000000000000000000
1960,CA,Adaptation to CC,0.10000000000000000000
1961,CA,Adaptation to CC,0.37500000000000000000
1962,CA,Adaptation to CC,0.05555555555555555556
1963,CA,Adaptation to CC,0.25000000000000000000
1964,CA,Adaptation to CC,0.25000000000000000000
1965,CA,Adaptation to CC,0.45833333333333333333
1966,CA,Adaptation to CC,0.70000000000000000000
1967,CA,Adaptation to CC,0.33333333333333333333
1968,CA,Adaptation to CC,0.08333333333333333333
1969,CA,Adaptation to CC,1.00000000000000000000
1970,CA,Adaptation to CC,0.76388888888888888889
1971,CA,Adaptation to CC,1.70252525252525252524
1972,CA,Adaptation to CC,1.63333333333333333334
1973,CA,Adaptation to CC,2.13333333333333333334
1974,CA,Adaptation to CC,2.75694444444444444444
1975,CA,Adaptation to CC,3.44027777777777777777
1976,CA,Adaptation to CC,5.29166666666666666666
1977,CA,Adaptation to CC,2.59285714285714285714
1978,CA,Adaptation to CC,6.04087301587301587301
1979,CA,Adaptation to CC,6.44404761904761904758
1980,CA,Adaptation to CC,2.12678571428571428571
1981,CA,Adaptation to CC,3.06762820512820512821
1982,CA,Adaptation to CC,3.42632575757575757576
1983,CA,Adaptation to CC,5.03181818181818181817
1984,CA,Adaptation to CC,4.31666666666666666666
1985,CA,Adaptation to CC,4.35000000000000000000
1986,CA,Adaptation to CC,7.48697691197691197689
1987,CA,Adaptation to CC,7.23546176046176046176
1988,CA,Adaptation to CC,4.69444444444444444443
1989,CA,Adaptation to CC,14.06419870978694508105
1990,CA,Adaptation to CC,18.54664502164502164502
1991,CA,Adaptation to CC,13.80136904761904761903
1992,CA,Adaptation to CC,11.51740911418330773166
1993,CA,Adaptation to CC,4.36785258601048074733
1994,CA,Adaptation to CC,9.11429635179635179641
1995,CA,Adaptation to CC,22.62025932157511104885
1996,CA,Adaptation to CC,12.12367044719985896458
1997,CA,Adaptation to CC,14.85743602274776637364
1998,CA,Adaptation to CC,13.96313442742975654539
1999,CA,Adaptation to CC,19.20827665798254033553
2000,CA,Adaptation to CC,18.88281694570360898966
2001,CA,Adaptation to CC,17.29517982017982017987
2002,CA,Adaptation to CC,15.64281593163172110538
2003,CA,Adaptation to CC,16.65108182151525804775
2004,CA,Adaptation to CC,17.51466894375647236061
2005,CA,Adaptation to CC,16.09104674565200880998
2006,CA,Adaptation to CC,22.06533450585351773220
2007,CA,Adaptation to CC,21.00130831742740571604
2008,CA,Adaptation to CC,13.54873996611419212030
2009,CA,Adaptation to CC,12.88221842728421675794
2010,CA,Adaptation to CC,17.97089730444993602894
2011,CA,Adaptation to CC,20.84292549798363272197
2012,CA,Adaptation to CC,26.66164221035683861154
2013,CA,Adaptation to CC,43.06039101447089812210
2014,CA,Adaptation to CC,52.79724995373768040713
2015,CA,Adaptation to CC,99.71099504885815290978
2016,CA,Adaptation to CC,64.14349911336522520101
2017,CA,Adaptation to CC,75.54727516492222374578
2018,CA,Adaptation to CC,10.98543123543123543125
2007,CF,Adaptation to CC,0.02777777777777777778
2008,CF,Adaptation to CC,0.01507321274763135228
2009,CF,Adaptation to CC,0.04156223893065998330
2011,CF,Adaptation to CC,0.04579056043417266420
2012,CF,Adaptation to CC,0.02902445812893574088
2013,CF,Adaptation to CC,0.03240740740740740741
2014,CF,Adaptation to CC,0.05530303030303030304
2015,CF,Adaptation to CC,0.02971636338571822443
2016,CF,Adaptation to CC,0.03853767560664112389
1907,CH,Adaptation to CC,0.50000000000000000000
1911,CH,Adaptation to CC,0.33333333333333333333
1912,CH,Adaptation to CC,0.33333333333333333333
1917,CH,Adaptation to CC,0.83333333333333333333
1918,CH,Adaptation to CC,0.33333333333333333333
1919,CH,Adaptation to CC,0.33333333333333333333
1920,CH,Adaptation to CC,1.50000000000000000000
1921,CH,Adaptation to CC,0.50000000000000000000
1922,CH,Adaptation to CC,1.00000000000000000000
1923,CH,Adaptation to CC,1.16666666666666666666
1925,CH,Adaptation to CC,2.08333333333333333333
1926,CH,Adaptation to CC,1.49999999999999999999
1927,CH,Adaptation to CC,2.50000000000000000000
1928,CH,Adaptation to CC,1.74999999999999999999
1929,CH,Adaptation to CC,0.83333333333333333333
1930,CH,Adaptation to CC,1.00000000000000000000
1931,CH,Adaptation to CC,1.33333333333333333333
1932,CH,Adaptation to CC,1.33333333333333333333
1934,CH,Adaptation to CC,0.75000000000000000000
1936,CH,Adaptation to CC,1.49166666666666666666
1937,CH,Adaptation to CC,1.08333333333333333333
1938,CH,Adaptation to CC,0.40000000000000000000
1939,CH,Adaptation to CC,1.16666666666666666666
1942,CH,Adaptation to CC,0.75757575757575757575
1943,CH,Adaptation to CC,0.58333333333333333333
1944,CH,Adaptation to CC,1.74999999999999999999
1945,CH,Adaptation to CC,0.66666666666666666667
1946,CH,Adaptation to CC,0.11111111111111111111
1947,CH,Adaptation to CC,0.16666666666666666667
1949,CH,Adaptation to CC,0.82500000000000000000
1950,CH,Adaptation to CC,0.58333333333333333333
1951,CH,Adaptation to CC,4.41666666666666666666
1952,CH,Adaptation to CC,0.25000000000000000000
1953,CH,Adaptation to CC,0.25000000000000000000
1954,CH,Adaptation to CC,0.75000000000000000000
1955,CH,Adaptation to CC,1.37500000000000000000
1956,CH,Adaptation to CC,0.50000000000000000000
1957,CH,Adaptation to CC,0.83333333333333333333
1958,CH,Adaptation to CC,1.16666666666666666667
1959,CH,Adaptation to CC,0.33333333333333333333
1960,CH,Adaptation to CC,0.58333333333333333333
1961,CH,Adaptation to CC,0.42424242424242424242
1962,CH,Adaptation to CC,2.39166666666666666667
1963,CH,Adaptation to CC,2.11111111111111111110
1964,CH,Adaptation to CC,3.65833333333333333334
1965,CH,Adaptation to CC,2.38888888888888888889
1966,CH,Adaptation to CC,1.12500000000000000000
1967,CH,Adaptation to CC,4.23571428571428571429
1968,CH,Adaptation to CC,5.79054621848739495798
1969,CH,Adaptation to CC,2.11666666666666666666
1970,CH,Adaptation to CC,2.84999999999999999999
1971,CH,Adaptation to CC,5.63730158730158730157
1972,CH,Adaptation to CC,1.90714285714285714287
1973,CH,Adaptation to CC,3.35515873015873015871
1974,CH,Adaptation to CC,3.91904761904761904760
1975,CH,Adaptation to CC,9.18225108225108225109
1976,CH,Adaptation to CC,7.90952380952380952382
1977,CH,Adaptation to CC,8.03243145743145743144
1978,CH,Adaptation to CC,7.99244227994227994230
1979,CH,Adaptation to CC,4.66547619047619047617
1980,CH,Adaptation to CC,3.50833333333333333334
1981,CH,Adaptation to CC,7.04514790764790764791
1982,CH,Adaptation to CC,5.06500721500721500721
1983,CH,Adaptation to CC,4.83981481481481481483
1984,CH,Adaptation to CC,8.37199855699855699854
1985,CH,Adaptation to CC,2.52362914862914862916
1986,CH,Adaptation to CC,4.93492063492063492064
1987,CH,Adaptation to CC,8.61249999999999999998
1988,CH,Adaptation to CC,9.22562320931886149280
1989,CH,Adaptation to CC,7.95708180708180708179
1990,CH,Adaptation to CC,5.61709956709956709957
1991,CH,Adaptation to CC,4.92599573628985393692
1992,CH,Adaptation to CC,9.88577811077811077809
1993,CH,Adaptation to CC,9.34924242424242424245
1994,CH,Adaptation to CC,8.65538299419878367244
1995,CH,Adaptation to CC,8.34488636363636363635
1996,CH,Adaptation to CC,5.82371286121286121287
1997,CH,Adaptation to CC,7.62494874406639112520
1998,CH,Adaptation to CC,5.71565723220134984846
1999,CH,Adaptation to CC,7.04844793579313703153
2000,CH,Adaptation to CC,3.19270451770451770453
2001,CH,Adaptation to CC,11.09851005441198219658
2002,CH,Adaptation to CC,9.61557122071827954188
2003,CH,Adaptation to CC,10.21616144788341584689
2004,CH,Adaptation to CC,8.44537887037887037886
2005,CH,Adaptation to CC,9.67747724518526617476
2006,CH,Adaptation to CC,6.42242017242017242017
2007,CH,Adaptation to CC,12.32528600300204823020
2008,CH,Adaptation to CC,11.09817034136887078069
2009,CH,Adaptation to CC,8.79077701266168758436
2010,CH,Adaptation to CC,10.06486062710960561145
2011,CH,Adaptation to CC,10.24448117453905581518
2012,CH,Adaptation to CC,11.24672931256909585090
2013,CH,Adaptation to CC,10.16387664010825775542
2014,CH,Adaptation to CC,11.77865019182743640951
2015,CH,Adaptation to CC,10.68135858986284682883
2016,CH,Adaptation to CC,13.86524688711725998036
2017,CH,Adaptation to CC,19.62112914862914862914
2018,CH,Adaptation to CC,0.92380382775119617224
9999,CH,Adaptation to CC,9.33333333333333333333
1994,CI,Adaptation to CC,0.07142857142857142857
2014,CI,Adaptation to CC,0.16666666666666666667
1992,CK,Adaptation to CC,0.16666666666666666667
1986,CL,Adaptation to CC,0.25000000000000000000
1987,CL,Adaptation to CC,0.02777777777777777778
1996,CL,Adaptation to CC,0.08333333333333333333
2000,CL,Adaptation to CC,0.28333333333333333333
2001,CL,Adaptation to CC,0.03030303030303030304
2003,CL,Adaptation to CC,0.50000000000000000000
2004,CL,Adaptation to CC,0.52777777777777777778
2005,CL,Adaptation to CC,2.04166666666666666667
2006,CL,Adaptation to CC,0.56250000000000000000
2007,CL,Adaptation to CC,6.10000000000000000000
2008,CL,Adaptation to CC,3.14814814814814814817
2009,CL,Adaptation to CC,1.05687830687830687831
2010,CL,Adaptation to CC,1.66039377289377289377
2011,CL,Adaptation to CC,0.78333333333333333333
2012,CL,Adaptation to CC,3.02142857142857142861
2013,CL,Adaptation to CC,1.55384615384615384616
